,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
133,2020-07-17,-52.54902618880493,-21.230555840058532,5.29647456307039,10.148238044115192,4.988171433218003,-30.359694745923555,-83.70639273438343
134,2020-07-20,-52.56695103802276,-21.256966979152295,5.300673907336511,10.151100538836483,4.9914371604433505,-30.359851257108126,-83.74055766766685
135,2020-07-21,-52.614260438021915,-21.294153675808197,5.315076556013965,10.153421835399278,5.005071255594938,-30.371604631290715,-83.80644909811264
136,2020-07-22,-52.64575308879856,-21.299646878983296,5.328014254108116,10.160534239889536,5.01431556493108,-30.37419337271096,-83.81672928156408
137,2020-07-23,-52.61927975503091,-21.29284179068607,5.327176570850683,10.158320444655617,5.013109597840623,-30.3672605701284,-83.78077550249847
138,2020-07-24,-52.655742049772506,-21.324598726730592,5.340225454285145,10.159651837427129,5.022645895371204,-30.37764123301718,-83.8354588224368
139,2020-07-27,-52.63680198737163,-21.307159524015816,5.338528515442402,10.161064141421559,5.020771249736569,-30.37601528279328,-83.79961288758018
140,2020-07-28,-52.62319742186776,-21.273532625529683,5.322009463506307,10.156727161683907,5.009131393167715,-30.381005456978265,-83.78986748601778
141,2020-07-29,-52.596436077909054,-21.26390175879713,5.314964508200383,10.15550082201499,5.004916506197256,-30.38077744200521,-83.76573344229877
142,2020-07-30,-52.586837399331564,-21.266184801099964,5.312751225960685,10.156698498962449,5.0020422552023875,-30.38077344178508,-83.76230366209109
143,2020-07-31,-52.58570102349853,-21.255146848018082,5.302851215336274,10.155496361173608,4.994999630820326,-30.373510129350194,-83.7610107935366
144,2020-08-03,-52.55193787147286,-21.2614668478538,5.300760585860344,10.161000228064458,4.995321102564864,-30.38362126576917,-83.73994406860615
145,2020-08-04,-52.51061251263094,-21.24797130026246,5.3037721203530035,10.157292653230547,4.994060424307035,-30.377399886621806,-83.68085850162463
146,2020-08-05,-52.45632540591458,-21.190516604932196,5.292334869439504,10.149964479348194,4.983209781865063,-30.372938976953698,-83.59427185714773
147,2020-08-06,-52.42110254744843,-21.148950293037544,5.2848791775208275,10.145876016716809,4.9740384113399205,-30.371375988387495,-83.53663522329592
148,2020-08-07,-52.40551893018073,-21.14061652918846,5.282460933730197,10.148189107192916,4.972125029903449,-30.371175737025787,-83.51453612556841
149,2020-08-10,-52.44114274072324,-21.167736157987367,5.295248580039481,10.154101921898958,4.981486903000672,-30.377898403644455,-83.55593989741594
150,2020-08-11,-52.43859671812146,-21.152038042142852,5.296342255041698,10.153201687981795,4.979198033480179,-30.380245091185298,-83.54213787494594
151,2020-08-12,-52.39819726346819,-21.12480620731718,5.291114368386862,10.147356800323752,4.973938991275137,-30.37403922819062,-83.48463253899025
152,2020-08-13,-52.416591271541485,-21.145420149938488,5.295689282292077,10.147705254320234,4.979178781444145,-30.3790844769293,-83.51852258035282
153,2020-08-14,-52.44688005293542,-21.162109779811935,5.30151159557802,10.151741218312491,4.98375740097134,-30.371207906231284,-83.54318752411677
154,2020-08-17,-52.45473397621802,-21.171530901863765,5.305804754570374,10.152619745018754,4.988775947604204,-30.379294755581963,-83.55835918647041
155,2020-08-18,-52.44525126790214,-21.14780178190584,5.210004591344353,10.154052998350783,4.981670518854295,-30.3790221185038,-83.62634705976234
156,2020-08-19,-52.42074191197775,-21.121355443587337,5.199475084096989,10.14056330504892,4.971556630468383,-30.364068474867064,-83.59457081081786
157,2020-08-20,-52.39207225185375,-21.095994413344165,5.192620269451375,10.140044775054982,4.966098735431138,-30.35937874853872,-83.54868163379915
158,2020-08-21,-52.40255523510667,-21.12209685947305,5.201550128244722,10.142657118886719,4.974820426448155,-30.357438324469,-83.56306274546913
159,2020-08-24,-52.38588538161394,-21.10505287156052,5.195997943995972,10.140594057125288,4.970594825121678,-30.364325402928966,-83.54807682986049
160,2020-08-25,-52.32243251938923,-21.060248166973565,5.183898247640297,10.137658243126804,4.9593571335332465,-30.36164408942098,-83.46341115148341
161,2020-08-26,-52.31730064323524,-21.044393409300387,5.1790264047568115,10.135375366569892,4.953611046277846,-30.361355563078003,-83.45503679800909
162,2020-08-27,-52.28297846351069,-21.033674498927184,5.173263030511708,10.132193424446763,4.95124128231241,-30.370483624488262,-83.43043884965526
163,2020-08-28,-52.27432439885383,-21.028125542885533,5.167939880973989,10.135056863151139,4.947326332114786,-30.372207584056802,-83.42433444955626
164,2020-08-31,-52.30568120117735,-21.059452656152196,5.184105229474958,10.1342592083845,4.959112308178104,-30.37821460656651,-83.46587171785849
165,2020-09-01,-52.28534664282434,-21.036863294821927,5.168195200588215,10.132873955400092,4.947819815447602,-30.37939429744988,-83.45271526366024
